,scout,gato_mestre,minimo_para_valorizar,jogos_num,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,media_num,variacao_num,preco_num,entrou_em_campo,slug,apelido,apelido_abreviado,nome,foto
652,"{'A': 1, 'CA': 2, 'DS': 20, 'FC': 28, 'FF': 3, 'FS': 34, 'FT': 1, 'PC': 1}","{'scouts': {'media': {'FS': 3.78, 'A': 0.11, 'FT': 0.11, 'DS': 2.22, 'FC': 3.11, 'CA': 0.22, 'FF': 0.33, 'PC': 0.11}, 'mandante': {'FS': 9, 'A': 1, 'FT': 1, 'DS': 9, 'FC': 11, 'CA': 1}, 'visitante': {'FS': 25, 'DS': 11, 'FC': 17, 'CA': 1, 'FF': 3, 'PC': 1}}, 'media_pontos_mandante': 4.75, 'media_pontos_visitante': 4.2, 'media_minutos_jogados': 97, 'minutos_jogados': 109}",3.33,9,126182,25,267,4,7,3.7,4.45,-0.47,6.9,True,paulinho,Paulinho,Paulinho,Paulo Lucas Santos de Paula,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO.png
653,"{'CA': 1, 'DS': 2, 'FC': 5, 'FF': 3, 'FS': 4}","{'scouts': {'media': {'FS': 1, 'DS': 0.5, 'FC': 1.25, 'CA': 0.25, 'FF': 0.75}, 'mandante': {'FS': 3, 'DS': 2, 'FC': 2, 'FF': 1}, 'visitante': {'FS': 1, 'FC': 3, 'CA': 1, 'FF': 2}}, 'media_pontos_mandante': 2.05, 'media_pontos_visitante': 0.09999999999999998, 'media_minutos_jogados': 25, 'minutos_jogados': 23}",-0.39,4,116013,25,262,4,6,0.0,1.08,0.0,1.77,False,igor-jesus,Igor Jesus,I. Jesus,Igor Jesus Lima,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png
654,"{'A': 2, 'CA': 1, 'DS': 24, 'FC': 8, 'FD': 2, 'FF': 5, 'FS': 21, 'G': 1, 'I': 1}","{'scouts': {'media': {'FS': 0.88, 'A': 0.08, 'G': 0.04, 'I': 0.04, 'DS': 1, 'FC': 0.33, 'CA': 0.04, 'FF': 0.21, 'FD': 0.08}, 'mandante': {'FS': 10, 'A': 1, 'G': 1, 'I': 1, 'DS': 11, 'FF': 3, 'FD': 2}, 'visitante': {'FS': 11, 'A': 1, 'DS': 13, 'FC': 8, 'CA': 1, 'FF': 2}}, 'media_pontos_mandante': 2.9916666666666667, 'media_pontos_visitante': 2.025, 'media_minutos_jogados': 53, 'minutos_jogados': 9}",0.6,24,116034,25,262,4,6,0.0,2.51,-0.24,5.96,True,victor-hugo,Victor Hugo,V. Hugo,Victor Hugo Gomes Silva,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png
655,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,116046,25,282,4,6,0.0,0.0,0.0,1.0,False,vitor-graziani,Vitor Graziani,V. Graziani,Vitor Hugo Santos Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png
656,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,116000,25,263,2,6,0.0,0.0,0.0,1.0,False,wallison,Wallison,Wallison,Wallison Nunes Silva,
657,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,116825,25,280,2,6,0.0,0.0,0.0,1.0,False,jhonny,Jhonny,Jhonny,Jhonny Cardinoti Pedro,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png
658,"{'A': 1, 'CA': 2, 'FC': 3, 'FF': 4, 'FS': 7, 'I': 1}","{'scouts': {'media': {'FS': 1, 'A': 0.14, 'I': 0.14, 'FC': 0.43, 'CA': 0.29, 'FF': 0.57}, 'mandante': {'FS': 6, 'A': 1, 'I': 1, 'FC': 2, 'FF': 3}, 'visitante': {'FS': 1, 'FC': 1, 'CA': 2, 'FF': 1}}, 'media_pontos_mandante': 1.94, 'media_pontos_visitante': -0.5, 'media_minutos_jogados': 29, 'minutos_jogados': 36}",1.15,7,116012,25,280,4,2,1.0,1.24,0.23,2.49,True,matheus-goncalves,Matheus Gonáalves,M. Gonáalves,Matheus Gonáalves Martins,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png
659,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,116025,25,262,5,6,0.0,0.0,0.0,2.0,False,petterson,Petterson,Petterson,Petterson Novaes Reis,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png
660,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 4, 'minutos_jogados': 4}",2.69,1,116048,25,263,4,6,0.0,0.0,0.0,2.11,False,rai,Ra°,Ra°,Ra° da Silva Pessanha,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png
661,{'V': 11},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",6.01,24,117711,25,280,6,7,6.66,6.08,-0.07,12.05,True,pedro-caixinha,Pedro Caixinha,P. Caixinha,Pedro Miguel Faria Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png
662,"{'CA': 3, 'DS': 13, 'FC': 17, 'FD': 3, 'FF': 3, 'FS': 9, 'G': 1, 'I': 2, 'SG': 1}","{'scouts': {'media': {'SG': 0.11, 'FS': 1, 'G': 0.11, 'I': 0.22, 'DS': 1.44, 'FC': 1.89, 'CA': 0.33, 'FF': 0.33, 'FD': 0.33}, 'mandante': {'SG': 1, 'FS': 2, 'DS': 8, 'FC': 3, 'CA': 2, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 7, 'G': 1, 'I': 2, 'DS': 5, 'FC': 14, 'CA': 1, 'FF': 2, 'FD': 2}}, 'media_pontos_mandante': 2.9400000000000004, 'media_pontos_visitante': 4.025, 'media_minutos_jogados': 57, 'minutos_jogados': 99}",7.53,9,116065,25,284,2,5,0.0,3.42,0.0,5.36,False,cuiabano,Cuiabano,Cuiabano,Lu°s Eduardo Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png
663,"{'A': 1, 'CA': 7, 'DS': 9, 'FC': 33, 'FD': 13, 'FF': 13, 'FS': 11, 'G': 6, 'I': 2}","{'scouts': {'media': {'FS': 0.55, 'A': 0.05, 'G': 0.3, 'I': 0.1, 'DS': 0.45, 'FC': 1.65, 'CA': 0.35, 'FF': 0.65, 'FD': 0.65}, 'mandante': {'FS': 5, 'G': 2, 'I': 1, 'DS': 4, 'FC': 14, 'CA': 4, 'FF': 9, 'FD': 5}, 'visitante': {'FS': 6, 'A': 1, 'G': 4, 'I': 1, 'DS': 5, 'FC': 19, 'CA': 3, 'FF': 4, 'FD': 8}}, 'media_pontos_mandante': 2.82, 'media_pontos_visitante': 5.000000000000001, 'media_minutos_jogados': 45, 'minutos_jogados': 36}",2.61,20,117314,25,280,5,6,2.7,3.93,0.44,6.82,True,thiago-borbas,Thiago Borbas,T. Borbas,Thiago Nicol†s Borbas Silva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png
664,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,116835,25,290,5,6,0.0,0.0,0.0,1.0,False,reginaldo,Reginaldo,Reginaldo,Reginaldo dos Santos Moreira,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png
665,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': 0, 'media_pontos_visitante': 0, 'media_minutos_jogados': 24, 'minutos_jogados': 24}",0.14,1,117112,25,262,4,6,0.0,0.0,0.0,0.74,False,pedrinho,Pedrinho,Pedrinho,Pedro Henrique Fonseca de Ara£jo Martins,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png
666,"{'CA': 1, 'DS': 3, 'FC': 4, 'SG': 1}","{'scouts': {'media': {'SG': 1, 'DS': 3, 'FC': 4, 'CA': 1}, 'mandante': {}, 'visitante': {'SG': 1, 'DS': 3, 'FC': 4, 'CA': 1}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 79, 'minutos_jogados': 79}",3.14,1,117336,25,280,3,5,0.0,6.4,0.0,3.12,False,cipriano,Cipriano,Cipriano,JoÑo Luiz da Silva Cipriano,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png
667,"{'A': 1, 'CA': 2, 'DS': 2, 'FC': 6, 'FF': 1, 'FS': 1, 'G': 1, 'I': 2}","{'scouts': {'media': {'FS': 0.14, 'A': 0.14, 'G': 0.14, 'I': 0.29, 'DS': 0.29, 'FC': 0.86, 'CA': 0.29, 'FF': 0.14}, 'mandante': {'FS': 1, 'A': 1, 'G': 1, 'DS': 1, 'FC': 3, 'CA': 1, 'FF': 1}, 'visitante': {'I': 2, 'DS': 1, 'FC': 3, 'CA': 1}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 45, 'minutos_jogados': 48}",0.0,7,117403,25,327,5,6,0.0,1.82,0.0,2.12,False,renato-marques,Renato Marques,R. Marques,Renato Marques de Oliveira J£nior,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png
668,"{'CA': 1, 'DS': 3, 'FC': 2}","{'scouts': {'media': {'DS': 1, 'FC': 0.67, 'CA': 0.33}, 'mandante': {'DS': 2, 'FC': 1, 'CA': 1}, 'visitante': {'DS': 1, 'FC': 1}}, 'media_pontos_mandante': 1.1, 'media_pontos_visitante': 0.44999999999999996, 'media_minutos_jogados': 50, 'minutos_jogados': 51}",0.03,3,117459,25,264,2,6,0.0,0.67,0.0,1.45,False,leo-mana,LÇo Man†,L. Man†,Leonardo Mana Hernandes,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png
669,"{'DS': 1, 'FF': 2}","{'scouts': {'media': {'DS': 0.5, 'FF': 1}, 'mandante': {}, 'visitante': {'DS': 1, 'FF': 2}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 35, 'minutos_jogados': 42}",1.44,2,117849,25,264,5,5,0.0,1.4,0.0,2.14,False,giovane,Giovane,Giovane,Giovane Santana do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png
670,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,117818,25,276,1,6,0.0,0.0,0.0,1.0,False,young,Young,Young,Young Navarro Moraes,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png
671,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,117579,25,276,4,5,0.0,0.0,0.0,5.0,False,galoppo,Galoppo,Galoppo,Giuliano Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png
672,"{'FC': 1, 'FS': 1}","{'scouts': {'media': {'FS': 1, 'FC': 1}, 'mandante': {'FS': 1, 'FC': 1}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 19, 'minutos_jogados': 19}",2.69,1,117870,25,285,4,6,0.0,0.2,0.0,2.11,False,estevao,EstevÑo,EstevÑo,EstevÑo Barreto de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png
673,{'V': 2},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",6.25,2,118387,25,262,6,7,7.64,8.58,-1.58,10.37,True,mario-jorge,Mario Jorge,M. Jorge,Mario Jorge dos Santos Silva,https://s.sde.globo.com/media/person_role/2023/04/09/photo_FORMATO.png
674,{},"{'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}, 'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",,0,117934,25,263,5,6,0.0,0.0,0.0,3.0,False,adamo,Adamo,Adamo,Valent°n Nicol†s Adamo Reyes,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png
675,"{'CA': 1, 'DS': 10, 'FC': 7, 'FD': 3, 'FF': 5, 'FS': 17, 'G': 1, 'PS': 1}","{'scouts': {'media': {'FS': 1.21, 'G': 0.07, 'DS': 0.71, 'FC': 0.5, 'CA': 0.07, 'FF': 0.36, 'FD': 0.21, 'PS': 0.07}, 'mandante': {'FS': 10, 'G': 1, 'DS': 6, 'FC': 4, 'CA': 1, 'FF': 4, 'FD': 1, 'PS': 1}, 'visitante': {'FS': 7, 'DS': 4, 'FC': 3, 'FF': 1, 'FD': 2}}, 'media_pontos_mandante': 2.925, 'media_pontos_visitante': 1.7666666666666666, 'media_minutos_jogados': 41, 'minutos_jogados': 33}",0.31,14,117909,25,264,5,7,0.0,2.43,-0.61,3.25,True,wesley,Wesley,Wesley,Wesley Gassova Ribeiro Teixeira,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png
676,"{'CA': 1, 'DS': 6, 'FC': 4, 'FF': 1, 'FS': 2, 'PC': 1}","{'scouts': {'media': {'FS': 0.33, 'DS': 1, 'FC': 0.67, 'CA': 0.17, 'FF': 0.17, 'PC': 0.17}, 'mandante': {'FS': 2, 'DS': 4, 'FC': 2, 'FF': 1, 'PC': 1}, 'visitante': {'DS': 2, 'FC': 2, 'CA': 1}}, 'media_pontos_mandante': 1.6666666666666667, 'media_pontos_visitante': 0.26666666666666666, 'media_minutos_jogados': 52, 'minutos_jogados': 109}",2.37,6,118701,25,277,2,7,2.7,0.97,0.44,1.24,True,kevyson,Kevyson,Kevyson,Kevyson Costa e Silva,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png
677,"{'CA': 1, 'DS': 17, 'FC': 19, 'FD': 4, 'FF': 8, 'FS': 7, 'G': 1, 'I': 1}","{'scouts': {'media': {'FS': 0.47, 'G': 0.07, 'I': 0.07, 'DS': 1.13, 'FC': 1.27, 'CA': 0.07, 'FF': 0.53, 'FD': 0.27}, 'mandante': {'FS': 4, 'G': 1, 'I': 1, 'DS': 9, 'FC': 14, 'CA': 1, 'FF': 2, 'FD': 3}, 'visitante': {'FS': 3, 'DS': 8, 'FC': 5, 'FF': 6, 'FD': 1}}, 'media_pontos_mandante': 2.5875, 'media_pontos_visitante': 2.2285714285714286, 'media_minutos_jogados': 59, 'minutos_jogados': 51}",3.8,15,122991,25,327,4,7,4.4,2.42,0.68,3.85,True,breno,Breno,Breno,Breno Cascardo Lemos,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_RDObIp6.png
