,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
509,Euller ,84890,341,https://s.glbimg.com/es/sde/f/2019/08/26/56ef8a5cc4081f9d61e3ae98f42f3795_FORMATO.png,4,2.02,Elosman Euller Silva Cavalcanti,0.0,2,4.08,20,"{'FC': 2, 'FD': 1, 'FF': 3, 'FS': 2, 'FT': 1, 'PE': 5, 'RB': 2}",euller,6,0.0
510,Neilton,83772,285,https://s.glbimg.com/es/sde/f/2019/03/29/640d511884279db90f11e5446270556b_FORMATO.png,7,3.27,Neilton Meira Mestzk,4.5,5,6.6,20,"{'FC': 5, 'FD': 1, 'FF': 4, 'FS': 15, 'G': 1, 'I': 1, 'PE': 15, 'RB': 7}",neilton,6,-0.63
511,Henrique,84893,267,https://s.glbimg.com/es/sde/f/2018/09/27/b3280046d476aa241a694771fbe1b0cc_FORMATO.png,10,2.55,Henrique Silva Milagres,0.0,2,3.75,20,"{'CA': 5, 'FC': 14, 'FD': 1, 'FF': 2, 'FS': 18, 'PE': 13, 'RB': 13, 'SG': 3}",henrique,6,0.0
512,Vanderley,106077,290,https://s.glbimg.com/es/sde/f/2019/08/17/8983f6e4a6bb89ad4e6548972209afc5_FORMATO.png,0,0.0,Vanderley Ribeiro Correia Filho,0.0,3,1.0,20,{},vanderley,6,0.0
513,Jonathan,106161,314,https://s.glbimg.com/es/sde/f/2019/09/17/ecef62f7db0027cac4d39b5f21eabb7e_FORMATO.png,4,5.03,Jonathan Luiz Moreira Rosa J£nior,11.8,5,6.22,20,"{'FC': 8, 'FF': 4, 'FS': 8, 'G': 2, 'PE': 7, 'RB': 2}",jonathan,7,2.32
514,Breno,106083,290,,1,-3.8,Breno Washington Rodrigues da Silva,-3.8,4,0.77,20,"{'CV': 1, 'FD': 1}",breno,3,-0.23
515,Marcos Felipe ,85004,266,https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png,0,0.0,Marcos Felipe de Freitas Monteiro,0.0,1,2.0,20,{},marcos-felipe,6,0.0
516,Alexandre Melo,106159,267,https://s.glbimg.com/es/sde/f/2019/09/03/08ab75a324cfe9cd93220fee828bf4de_FORMATO.png,0,0.0,Alexandre Melo Ribeiro da Silva,0.0,2,1.0,20,{},alexandre-melo,6,0.0
517,Paulo Ricardo,88224,290,https://s.glbimg.com/es/sde/f/2019/07/11/9fbdccae5a9a789cc905f7ed4051e2c3_FORMATO.png,1,-0.3,Paulo Ricardo Ferreira,0.0,3,2.22,20,{'PE': 1},paulo-ricardo,6,0.0
518,LucÑo,106160,267,,0,0.0,Lucas Alexandre Galdino de Azevedo,0.0,1,2.0,20,{},lucao,6,0.0
519,Gabriel Dias,88368,356,https://s.glbimg.com/es/sde/f/2019/03/22/4d0e23087bc533d8757c980cbd598eee_FORMATO.png,17,1.82,Gabriel Dias de Oliveira,-0.5,4,3.91,20,"{'CA': 3, 'FC': 19, 'FD': 4, 'FF': 4, 'FS': 22, 'I': 1, 'PE': 17, 'RB': 22}",gabriel-dias,7,-0.89
520,Marlon,88427,356,https://s.glbimg.com/es/sde/f/2019/03/22/165ca899b89d297dde03eeab3ad9dee7_FORMATO.png,9,0.49,Marlon Adriano Prezotti,0.0,4,2.59,20,"{'CA': 1, 'FC': 9, 'FS': 8, 'PE': 2, 'RB': 5}",marlon,6,0.0
521,Ca°que Franáa,91808,264,https://s.glbimg.com/es/sde/f/2019/05/23/2fe6e1e07de6a69ffa395b217210bff4_FORMATO.png,0,0.0,Ca°que Franáa Godoy,0.0,1,3.0,20,{},caique-franca,6,0.0
522,Daniel Guedes ,88225,290,https://s.glbimg.com/es/sde/f/2019/03/27/36a8f752725a4c7a0f94522417d6cc98_FORMATO.png,14,2.31,Daniel Guedes da Silva,6.9,2,5.6,20,"{'CA': 2, 'FC': 23, 'FD': 1, 'FF': 2, 'FS': 7, 'I': 2, 'PE': 35, 'RB': 22, 'SG': 4}",daniel-guedes,3,1.1
523,Gabriel Pec,106199,267,https://s.glbimg.com/es/sde/f/2019/09/06/acd2cdb349571e15dd4dea6f3da3be3c_FORMATO.png,1,1.3,Gabriel Fortes Chaves,0.0,4,1.38,20,"{'FS': 2, 'PE': 4, 'RB': 1}",gabriel-pec,6,0.0
524,Vin°cius Tanque,88651,263,https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png,2,-0.9,Vinicius Rodolfo de Souza Oliveira,0.0,5,1.19,20,"{'FC': 3, 'PE': 1}",vinicius-tanque,6,0.0
525,Uilson,85418,282,https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png,0,0.0,Uilson Pedruzzi de Oliveira,0.0,1,3.0,20,{},uilson,5,0.0
526,Kaio Magno,106200,267,https://s.glbimg.com/es/sde/f/2019/09/06/ecf70f560fb1ea08f5587fff6ec6c75d_FORMATO.jpeg,0,0.0,Kaio Magno Bacelar Martins,0.0,5,1.0,20,{},kaio-magno,6,0.0
527,Berr°o ,85300,262,https://s.glbimg.com/es/sde/f/2019/04/26/91363f5a07b1bf1bd53bc95cb9436ae9_FORMATO.png,14,1.36,Orlando Enrique Berr°o MelÇndez,0.0,5,5.21,20,"{'A': 2, 'CA': 1, 'CV': 1, 'FC': 15, 'FD': 1, 'FF': 6, 'FS': 4, 'G': 1, 'PE': 15, 'RB': 8}",berrio,6,0.15
528,Vald°via,85423,267,https://s.glbimg.com/es/sde/f/2019/06/20/61242f36895eb1ce85680054317fbbf4_FORMATO.png,11,1.45,Wanderson Ferreira de Oliveira,0.0,4,3.86,20,"{'A': 1, 'FC': 10, 'FD': 3, 'FF': 5, 'FS': 10, 'PE': 14, 'RB': 5}",valdivia,6,0.0
529,Leandro Carvalho,88669,354,https://s.glbimg.com/es/sde/f/2019/05/30/7d4922940f5a9f9151b4ed1421f520e9_FORMATO.png,17,3.68,Leandro Carvalho da Silva,3.7,5,10.87,20,"{'A': 1, 'CA': 2, 'FC': 13, 'FD': 8, 'FF': 12, 'FS': 25, 'G': 3, 'I': 2, 'PE': 30, 'RB': 15}",leandro-carvalho,7,0.01
530,Lucas Figueiredo,106201,267,https://s.glbimg.com/es/sde/f/2019/09/06/aa27fcb65d550af7c339f038986b3136_FORMATO.png,0,0.0,Lucas Figueiredo dos Santos,0.0,5,1.0,20,{},lucas-figueiredo,6,0.0
531,Bruno S†vio,89101,314,https://s.glbimg.com/es/sde/f/2019/07/18/3c124f6b21b643f148772b78affd6772_FORMATO.png,4,1.63,Bruno S†vio da Silva,0.0,5,2.22,20,"{'FC': 2, 'FD': 1, 'FF': 2, 'FS': 1, 'PE': 6, 'RB': 4}",bruno-savio,6,0.0
532,Bruno Gomes,106202,267,https://s.glbimg.com/es/sde/f/2019/09/06/986758e25f86ab2290e8f5c208a3b91a_FORMATO.jpeg,0,0.0,Bruno Gomes da Silva Clevel†rio,0.0,4,1.0,20,{},bruno-gomes,6,0.0
533,Alex Santana,85465,263,https://s.glbimg.com/es/sde/f/2019/03/22/18c2a6ba294467649a2ebdaf8c14b53a_FORMATO.png,15,4.82,Alex Paulo Menezes Santana,0.0,4,10.08,20,"{'CA': 2, 'FC': 11, 'FD': 6, 'FF': 13, 'FS': 21, 'FT': 1, 'G': 5, 'PE': 19, 'RB': 11}",alex-santana,6,0.0
534,Yuri,88125,263,https://s.glbimg.com/es/sde/f/2019/04/22/afe400fc89b6142fd695e234cd15be57_FORMATO.png,4,-0.28,Yuri Antonio Costa da Silva,0.0,4,1.98,20,"{'CA': 1, 'FC': 3, 'FD': 1, 'FS': 3, 'PE': 1}",yuri,6,0.0
535,JoÑo Paulo,85425,277,https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png,0,0.0,JoÑo Paulo Silva Martins,0.0,1,2.0,20,{},joao-paulo,6,0.0
536,Jean,89150,263,https://s.glbimg.com/es/sde/f/2019/03/22/8384f77b74efecba7c81cb62ba4392f6_FORMATO.png,3,0.93,Jean Carlos de Souza Irmer,0.0,4,3.57,20,"{'FF': 2, 'PE': 1, 'RB': 1}",jean,6,0.0
537,Kawan,106219,293,https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png,0,0.0,Kawan Gabriel da Silva,0.0,4,1.0,20,{},kawan,6,0.0
538,Iago Maidana,89226,282,https://s.glbimg.com/es/sde/f/2018/05/07/211b2cfc9413080da0e36bac586628df_FORMATO.png,2,5.75,Iago Justen Maidana Martins,0.0,3,5.09,20,"{'CA': 1, 'FC': 2, 'FF': 2, 'FS': 2, 'FT': 1, 'G': 1, 'PE': 7, 'RB': 2}",iago-maidana,6,0.0
539,JoÑo Pedro ,89273,265,https://s.glbimg.com/es/sde/f/2019/07/30/795572e7a0b1c89ba19f9af6ad365216_FORMATO.png,0,0.0,JoÑo Pedro Maturano dos Santos,0.0,2,5.0,20,{},joao-pedro,6,0.0
540,Gerson,89256,262,https://s.glbimg.com/es/sde/f/2019/07/12/fb77632343b3c3c741779b90b58cb74b_FORMATO.png,10,4.29,Gerson Santos da Silva,8.2,4,9.57,20,"{'A': 1, 'CA': 1, 'FC': 21, 'FD': 1, 'FF': 3, 'FS': 36, 'FT': 2, 'G': 1, 'PE': 31, 'RB': 16}",gerson,7,0.75
541,Marx Lànin,106312,314,https://s.glbimg.com/es/sde/f/2019/09/17/3ce022b7359964aa5da07ad9306a952e_FORMATO.png,0,0.0,Marx Lànin dos Santos Gonáalves,0.0,4,1.0,20,{},marx-lenin,6,0.0
542,LÇo,85626,276,https://s.glbimg.com/es/sde/f/2019/04/01/bbb9588c3dbac516f581a278fc277197_FORMATO.png,1,-1.0,Leonardo Pinheiro da ConceiáÑo,0.0,2,3.67,20,"{'CA': 1, 'FC': 1, 'RB': 1}",leo,6,0.0
543,Caju,89342,277,https://s.glbimg.com/es/sde/f/2018/05/23/d542d3f59d1525cd33fbcc9032b3f111_FORMATO.png,0,0.0,Wanderson de Jesus Martins,0.0,2,3.0,20,{},caju,6,0.0
544,Aylon,85930,315,https://s.glbimg.com/es/sde/f/2019/03/28/1f6770e6c240b90a3423b20187192bc6_FORMATO.png,9,1.26,Aylon Darwin Tavella,0.0,5,2.38,20,"{'A': 1, 'CA': 2, 'FC': 4, 'FD': 1, 'FF': 1, 'FS': 8, 'PE': 4, 'RB': 5}",aylon,6,0.0
545,Saulo,89492,263,https://s.glbimg.com/es/sde/f/2018/05/17/2e661ef69600f0353d4bc7ce467624df_FORMATO.png,0,0.0,Saulo Ferreira Silva Nascimento,0.0,1,3.0,20,{},saulo,6,0.0
546,Caio Alexandre,106323,263,,0,0.0,Caio Alexandre Souza e Silva,0.0,4,1.0,20,{},caio-alexandre,6,0.0
547,Hyoran,85931,275,https://s.glbimg.com/es/sde/f/2019/01/14/160ad6a02501aba225a8ebd56873a2c7_FORMATO.jpeg,3,6.17,Hyoran Kaue Dalmoro,0.0,4,6.59,20,"{'A': 1, 'FC': 5, 'FD': 3, 'FF': 4, 'FS': 4, 'FT': 1, 'PE': 6, 'RB': 4}",hyoran,6,0.0
548,Nino Para°ba,68808,265,https://s.glbimg.com/es/sde/f/2019/03/29/2f29d050e2e2a4be7df0047f2e43dd7f_FORMATO.png,15,5.63,Severino do Ramo Clementino da Silva,-0.7,2,12.23,20,"{'A': 3, 'CA': 4, 'FC': 19, 'FD': 4, 'FF': 4, 'FS': 21, 'G': 1, 'PE': 35, 'RB': 24, 'SG': 7}",nino-paraiba,7,-0.76
549,Igor Rabello,89493,282,https://s.glbimg.com/es/sde/f/2019/05/28/31576151f911825460540e32249a6735_FORMATO.png,17,2.65,Igor Rabello da Costa,5.0,3,9.45,20,"{'CV': 1, 'FC': 18, 'FD': 1, 'FF': 5, 'FS': 12, 'I': 1, 'PE': 24, 'RB': 27, 'SG': 3}",igor-rabello,6,1.36
550,Mosquera,86116,314,https://s.glbimg.com/es/sde/f/2019/03/31/8ef2e2aca1a983bd2f770590e4a0aa91_FORMATO.png,5,1.04,Jonny Ferney Mosquera Mena,1.7,4,2.55,20,"{'FC': 2, 'FF': 2, 'FS': 5, 'PE': 8, 'RB': 3}",mosquera,6,-0.02
551,Dodi,89883,266,https://s.glbimg.com/es/sde/f/2019/09/16/470eb61e2a5cfe5b1cbe1bb955a0d0af_FORMATO.png,1,1.5,Douglas Moreira Fagundes,0.0,4,2.6,20,{'RB': 1},dodi,6,0.0
552,Gustavo Ferrareis,89815,314,https://s.glbimg.com/es/sde/f/2019/07/02/fda6a393b916b8422ff410f559b39735_FORMATO.png,8,0.32,Gustavo Henrique Ferrareis,0.0,4,2.47,20,"{'CA': 2, 'CV': 1, 'FC': 8, 'FD': 4, 'FF': 9, 'FS': 8, 'I': 1, 'PE': 15, 'RB': 3}",gustavo-ferrareis,6,0.82
553,Rafael Galhardo,68821,284,https://s.glbimg.com/es/sde/f/2019/03/30/c914f02dc858484095b4c076f9ee33f9_FORMATO.png,8,6.34,Rafael Galhardo de Souza,6.9,2,5.28,20,"{'A': 2, 'FC': 3, 'FD': 2, 'FF': 2, 'FS': 4, 'G': 1, 'I': 1, 'PE': 16, 'RB': 9, 'SG': 4}",rafael-galhardo,2,-0.21
554,Rithely,68834,285,https://s.glbimg.com/es/sde/f/2018/09/04/b0fdf1d79ae70c573a8741d9b5226056_FORMATO.png,8,3.18,Francisco Rithely da Silva Sousa,0.0,4,5.28,20,"{'A': 1, 'FC': 14, 'FD': 1, 'FF': 2, 'FS': 6, 'PE': 13, 'RB': 17}",rithely,6,0.0
555,Wanderson,86143,265,https://s.glbimg.com/es/sde/f/2019/07/09/6be4c7e2f273ab0fb8db516f2e004ab7_FORMATO.png,1,-2.5,Wanderson Santos Pereira,0.0,3,1.68,20,"{'CA': 1, 'FC': 2, 'FS': 1}",wanderson,6,0.0
556,Borja,86120,275,https://s.glbimg.com/es/sde/f/2019/01/14/393ccccd62c119cd16a7237e06bb54bf_FORMATO.jpeg,3,2.27,Miguel Üngel Borja Hern†ndez,0.0,5,5.6,20,"{'A': 1, 'FC': 4, 'FD': 2, 'FF': 1, 'FS': 4, 'I': 1, 'PE': 3}",borja,6,0.0
557,Natanael,86264,285,https://s.glbimg.com/es/sde/f/2019/07/02/0f6012cd35603a1b0d4256fb91ed6709_FORMATO.png,6,1.47,Natanael Batista Pimenta,0.0,2,4.46,20,"{'CA': 2, 'FC': 8, 'FF': 1, 'FS': 4, 'GC': 1, 'PE': 15, 'RB': 9, 'SG': 2}",natanael,5,0.0
558,Bruno Pacheco,90061,315,https://s.glbimg.com/es/sde/f/2018/05/24/bcba131b890d61329d3dd3d53d25182e_FORMATO.png,19,3.84,Bruno de Jesus Pacheco,5.5,2,13.49,20,"{'A': 2, 'CA': 2, 'CV': 1, 'FC': 32, 'FF': 2, 'FS': 42, 'PE': 49, 'RB': 40, 'SG': 4}",bruno-pacheco,6,-0.19
559,Marcelo Lomba,68872,285,https://s.glbimg.com/es/sde/f/2019/08/16/0978fb4a6b4e2c7cc691e71d77c74a9c_FORMATO.png,17,4.84,Marcelo Lomba do Nascimento,8.5,1,12.05,20,"{'DD': 25, 'FS': 5, 'GS': 15, 'PE': 1, 'SG': 7}",marcelo-lomba,7,0.13
560,Yago Rocha,90118,290,https://s.glbimg.com/es/sde/f/2019/09/24/7e48547a37afdf9a28ba9dcfa09bec0a_FORMATO.png,4,-0.85,Yago da Silva Rocha,0.0,2,0.77,20,"{'CV': 1, 'FC': 4, 'FS': 3, 'PE': 8, 'RB': 3}",yago-rocha,7,0.0
561,Luanderson ,86380,314,https://s.glbimg.com/es/sde/f/2019/05/07/da04fa8f12c10e89989965f7bf9d54ac_FORMATO.png,2,3.0,Luanderson Johnala Marques da Silva,0.0,4,2.62,20,"{'FC': 3, 'FF': 1, 'FS': 5, 'PE': 1, 'RB': 3}",luanderson,6,0.0
562,Victor Luis,86410,275,https://s.glbimg.com/es/sde/f/2019/01/14/6656cffa0a00120d740886ec3a73c1df_FORMATO.jpeg,2,0.2,Victor Luis Chuab Zamblauskas,0.0,2,5.22,20,"{'FC': 5, 'FF': 1, 'PE': 3, 'RB': 2}",victor-luis,6,0.0
563,Paulo Victor,68873,284,https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png,13,4.44,Paulo Victor Mileo Vidotti,9.0,1,7.09,20,"{'CA': 1, 'DD': 18, 'FS': 1, 'GS': 11, 'PE': 9, 'SG': 6}",paulo-victor,7,0.4
564,Bruno Henrique,90285,262,https://s.glbimg.com/es/sde/f/2019/04/26/195ab3662b5fad11e635fd74d6a2f401_FORMATO.png,18,6.09,Bruno Henrique Pinto,2.7,5,19.0,20,"{'A': 2, 'CA': 5, 'FC': 25, 'FD': 16, 'FF': 23, 'FS': 41, 'FT': 2, 'G': 7, 'I': 4, 'PE': 26, 'RB': 8}",bruno-henrique,7,-0.29
565,Gum,68887,315,https://s.glbimg.com/es/sde/f/2019/06/20/61b536c18d17747b369b6037b3390866_FORMATO.png,19,1.92,Welington Pereira Rodrigues,1.7,3,6.62,20,"{'CA': 1, 'CV': 1, 'FC': 10, 'FD': 6, 'FF': 7, 'FS': 14, 'G': 1, 'GC': 1, 'I': 2, 'PE': 42, 'RB': 13, 'SG': 4}",gum,6,0.52
566,DigÑo,68886,266,https://s.glbimg.com/es/sde/f/2019/09/16/7f8703a0f208975c1f22dc1bd5ad08c5_FORMATO.png,8,1.85,Rodrigo J£nior Paula Silva,-0.3,3,5.16,20,"{'CA': 1, 'CV': 1, 'FC': 10, 'FF': 1, 'FS': 6, 'I': 1, 'PE': 10, 'RB': 11, 'SG': 2}",digao,7,-0.68
567,Pedro Rocha,90302,283,https://s.glbimg.com/es/sde/f/2019/08/10/ee42a8e4d56c93201de03d1c37091827_FORMATO.png,15,3.16,Pedro Rocha Neves,1.9,5,10.34,20,"{'A': 2, 'CA': 1, 'FC': 14, 'FD': 9, 'FF': 5, 'FS': 25, 'G': 2, 'I': 2, 'PE': 46, 'RB': 12}",pedro-rocha,7,-0.15
568,Everton Felipe,86519,293,https://s.glbimg.com/es/sde/f/2019/09/06/afdf70fe63d0b05967709530960a4cf6_FORMATO.png,6,0.77,Everton Felipe de Oliveira Silva,0.5,4,2.24,20,"{'CA': 1, 'FC': 2, 'FD': 1, 'FF': 3, 'FS': 5, 'PE': 10, 'RB': 3}",everton-felipe,6,-0.2
569,David,90309,283,https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png,18,1.47,David Correa da Fonseca,1.8,5,4.95,20,"{'A': 2, 'CA': 1, 'FC': 25, 'FD': 8, 'FF': 12, 'FS': 16, 'I': 5, 'PE': 24, 'RB': 9}",david,2,-0.15
570,Crysan,90406,293,https://s.glbimg.com/es/sde/f/2018/07/16/c97cfd12cf2775988f29481bc61824a1_FORMATO.png,0,0.0,Crysan da Cruz Queiroz Barcelos,0.0,5,3.0,20,{},crysan,6,0.0
571,Pablo Dyego,86444,266,https://s.glbimg.com/es/sde/f/2019/09/16/2327d03ce998da8f704c560f545dd528_FORMATO.png,3,0.73,Pablo Dyego da Silva Rosa,0.0,5,2.03,20,"{'FC': 2, 'FS': 1, 'PE': 1, 'RB': 2}",pablo-dyego,5,0.0
572,Tchà Tchà,86686,276,https://s.glbimg.com/es/sde/f/2019/05/06/fbb4319c2256b5cbf2fb558f6e3e9503_FORMATO.png,18,2.09,Danilo das Neves Pinheiro,1.0,4,4.89,20,"{'CA': 4, 'FC': 24, 'FD': 8, 'FF': 8, 'FS': 26, 'G': 1, 'PE': 41, 'RB': 22}",tche-tche,7,-0.24
573,Wellington Silva,68895,285,https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png,11,3.1,Wellington Alves da Silva,4.4,5,6.11,20,"{'A': 1, 'CA': 1, 'FC': 2, 'FD': 4, 'FF': 6, 'FS': 21, 'G': 1, 'I': 1, 'PE': 20, 'RB': 7}",wellington-silva,2,0.39
574,MoisÇs,90444,265,https://s.glbimg.com/es/sde/f/2019/02/27/931ddb4d808eb623c3d496fb36bea54e_FORMATO.png,16,5.5,MoisÇs Roberto Barbosa,6.9,2,13.83,20,"{'A': 1, 'CA': 4, 'CV': 1, 'FC': 31, 'FD': 4, 'FF': 9, 'FS': 8, 'I': 1, 'PE': 32, 'RB': 47, 'SG': 7}",moises,7,1.01
575,Rodrigo PimpÑo,68901,263,https://s.glbimg.com/es/sde/f/2019/03/22/fb5c74a8057f05313adc6f9c2a6a4783_FORMATO.png,15,0.7,Rodrigo PimpÑo Viana,1.7,5,1.92,20,"{'A': 2, 'CA': 5, 'FC': 19, 'FD': 5, 'FF': 8, 'FS': 4, 'I': 2, 'PE': 33, 'RB': 11}",rodrigo-pimpao,7,0.36
576,Ramon,68896,267,https://s.glbimg.com/es/sde/f/2018/09/27/7b0ec92bd9cd8803ca0b44dec6637586_FORMATO.png,0,0.0,Ramon de Morais Motta ,0.0,2,5.0,20,{},ramon,6,0.0
577,Richard,86711,267,https://s.glbimg.com/es/sde/f/2019/06/21/d18aac5064ae47e2d3442017e04c4736_FORMATO.png,13,1.56,Richard CÉndido Coelho,-2.1,4,3.67,20,"{'CA': 4, 'FC': 17, 'FD': 1, 'FF': 3, 'FS': 15, 'PE': 19, 'RB': 21}",richard,6,-0.89
578,Orinho,95542,266,https://s.glbimg.com/es/sde/f/2019/09/18/9f1f786a8f5492336ce841bf5479905b_FORMATO.png,0,0.0,Edilson Borba de Aquino,0.0,2,3.0,20,{},orinho,6,0.0
579,Kevin ,91888,290,https://s.glbimg.com/es/sde/f/2019/03/26/c942f5741d6801ac46caaa38525ff433_FORMATO.png,4,1.97,Kevin Peterson dos Santos Silva,0.0,2,6.04,20,"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 2, 'PE': 13, 'RB': 5, 'SG': 1}",kevin,6,0.0
580,Yuri Lima,90569,266,https://s.glbimg.com/es/sde/f/2019/08/06/16f2189da0bf99090e0ae2773d4076eb_FORMATO.png,11,-0.18,Yuri Oliveira Lima,-1.1,4,1.49,20,"{'CA': 4, 'FC': 18, 'FD': 1, 'FF': 2, 'FS': 4, 'PE': 16, 'RB': 10}",yuri-lima,7,0.04
581,LÇo Sena,90572,290,https://s.glbimg.com/es/sde/f/2019/03/26/dbb9320b8d6aae993c9a2f2f65c761ee_FORMATO.png,15,5.03,Leonardo de Souza Sena,0.9,4,7.83,20,"{'A': 1, 'CA': 4, 'CV': 1, 'FC': 11, 'FD': 1, 'FF': 5, 'FS': 53, 'PE': 39, 'RB': 46}",leo-sena,7,-0.89
582,Diego Souza,68911,263,https://s.glbimg.com/es/sde/f/2019/05/28/e0cc239d7bd9a209bfdc1fecccf39567_FORMATO.png,18,3.14,Diego Souza de Andrade,0.0,5,6.2,20,"{'A': 1, 'CA': 1, 'FC': 20, 'FD': 7, 'FF': 9, 'FS': 27, 'FT': 1, 'G': 5, 'I': 7, 'PE': 37, 'RB': 4}",diego-souza,7,0.0
583,Everton,86757,284,https://s.glbimg.com/es/sde/f/2019/07/01/ac71f3ebf82fb819599967ea8bff8513_FORMATO.png,16,7.36,Everton Sousa Soares,18.6,5,19.05,20,"{'A': 3, 'CA': 2, 'FC': 9, 'FD': 6, 'FF': 10, 'FS': 11, 'FT': 1, 'G': 8, 'PE': 26, 'RB': 21}",everton,7,1.17
584,Dudu,68920,275,https://s.glbimg.com/es/sde/f/2019/01/14/819c40f79c6d36a3a715ac4cc0e6ddba_FORMATO.jpeg,13,6.2,Eduardo Pereira Rodrigues,0.0,5,18.02,20,"{'CA': 2, 'FC': 9, 'FD': 11, 'FF': 15, 'FS': 53, 'G': 5, 'I': 4, 'PE': 37, 'RB': 7}",dudu,7,0.0
585,Luiz Fernando ,90715,263,https://s.glbimg.com/es/sde/f/2018/05/17/555bb7e98091372b0b633a3623d5b40d_FORMATO.png,18,1.31,Luiz Fernando Moraes dos Santos,-2.3,4,3.56,20,"{'CA': 3, 'FC': 14, 'FD': 4, 'FF': 7, 'FS': 23, 'FT': 1, 'G': 1, 'I': 2, 'PE': 24, 'RB': 8}",luiz-fernando,3,-0.59
586,Leonardo Silva,68925,282,https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png,8,0.79,Leonardo Fabiano da Silva e Silva,-2.4,3,3.54,20,"{'CA': 3, 'FC': 8, 'FD': 1, 'FS': 8, 'FT': 1, 'PE': 8, 'RB': 7}",leonardo-silva,6,-0.71
587,Luan,86759,284,https://s.glbimg.com/es/sde/f/2018/05/21/c01a0fcc9657bf0df6cfde4356ece5bc_FORMATO.png,15,3.97,Luan Guilherme de Jesus Vieira,10.1,5,11.19,20,"{'A': 3, 'FC': 10, 'FD': 6, 'FF': 9, 'FS': 21, 'FT': 1, 'G': 3, 'I': 1, 'PE': 36, 'RB': 6}",luan,7,1.7
588,Elias,90843,315,https://s.glbimg.com/es/sde/f/2019/08/27/71c266576a9e933563a3edce07354030_FORMATO.png,0,0.0,Elias Martello Curzel,0.0,1,2.0,20,{},elias,6,0.0
589,Gil,68923,264,https://s.glbimg.com/es/sde/f/2019/07/12/d236ac59751ccacea17719995b9cd8ba_FORMATO.png,11,3.28,Carlos Gilberto do Nascimento Silva,3.0,3,10.0,20,"{'CA': 2, 'FC': 4, 'FF': 5, 'FS': 1, 'FT': 1, 'I': 4, 'PE': 5, 'RB': 12, 'SG': 4}",gil,6,-0.82
590,Raniel,86797,276,https://s.glbimg.com/es/sde/f/2019/07/10/b2a83db69e1af02d9bff2563564fa017_FORMATO.png,9,2.12,Raniel Santana de Vasconcelos,0.0,5,6.66,20,"{'A': 1, 'CA': 2, 'CV': 1, 'FC': 11, 'FD': 6, 'FF': 8, 'FS': 13, 'FT': 1, 'G': 1, 'GC': 1, 'I': 3, 'PE': 12, 'RB': 5}",raniel,6,0.0
591,Rafael,68928,283,https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png,3,2.73,Rafael Pires Monteiro,0.0,1,3.99,20,"{'DD': 5, 'FS': 1, 'GS': 6, 'PE': 1, 'SG': 1}",rafael,6,0.0
592,Fabr°cio Bruno,90768,283,https://s.glbimg.com/es/sde/f/2019/02/04/d5a1e093c0e8dfd5ead943946e093661_FORMATO.png,6,3.9,Fabr°cio Bruno Soares de Faria,2.7,3,4.96,20,"{'FC': 1, 'FS': 4, 'PE': 7, 'RB': 6, 'SG': 3}",fabricio-bruno,7,-0.73
593,Jordi,86776,341,https://s.glbimg.com/es/sde/f/2019/04/27/086fa2e4939cd7153795f155d02f6f52_FORMATO.png,19,7.27,Jordi Almeida,23.0,1,14.46,20,"{'CA': 4, 'DD': 49, 'DP': 2, 'FC': 2, 'FS': 3, 'GS': 23, 'PE': 14, 'SG': 7}",jordi,7,3.8
594,Paulo Miranda,68817,284,https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png,7,2.8,Jonathan Doin,0.0,3,5.85,20,"{'CA': 1, 'FC': 8, 'FD': 1, 'FS': 3, 'GC': 1, 'PE': 7, 'RB': 10, 'SG': 3}",paulo-miranda,6,0.0
595,Klaus,90846,285,https://s.glbimg.com/es/sde/f/2019/09/12/2328c5e0200e041d82285e028a362d33_FORMATO.png,7,1.65,Willian Klaus,0.0,3,3.15,20,"{'CA': 1, 'FC': 9, 'FD': 1, 'FS': 2, 'PE': 17, 'RB': 4, 'SG': 3}",klaus,6,0.0
